fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2017-03-01,9208E,ARAGÜÉS DEL PUERTO,HUESCA,1040,"6,3","0,0","-1,0",02:50,"13,6",14:20,,,,,,"902,1",23,"898,1",00
2017-03-01,9987P,SANT JAUME D'ENVEJA,TARRAGONA,1,"13,0",,"9,6",05:40,"16,3",12:00,34,"2,8","8,3",06:00,,,,,
2017-03-01,9019B,"VALDERREDIBLE, POLIENTES   ",CANTABRIA,720,"6,2","0,0","-2,4",06:30,"14,9",14:10,25,"3,6","11,9",14:40,,,,,
2017-03-01,2946X,SAELICES EL CHICO,SALAMANCA,680,"10,2","0,0","5,8",06:20,"14,5",13:50,31,"2,8","8,3",15:20,"7,1","942,2",21,"940,2",15
2017-03-01,1549,PONFERRADA,LEON,534,"10,5","0,0","7,7",06:30,"13,3",15:10,25,"1,7","6,9",15:10,"0,2","955,8",21,"953,6",Varias
2017-03-01,3100B,ARANJUEZ,MADRID,540,"10,1","0,0","2,5",06:10,"17,7",16:00,26,"1,9","6,4",14:30,,,,,
2017-03-01,4147X,VALDEPEÑAS,CIUDAD REAL,700,"11,0","0,0","5,5",02:40,"16,4",16:00,31,"0,8","3,9",14:50,"8,8","939,9",10,"937,7",Varias
2017-03-01,2400E,AUTILLA DEL PINO,PALENCIA,874,"6,4","0,0","0,5",06:00,"12,2",14:20,25,"6,1","12,8",15:20,,,,,
2017-03-01,5000C,CEUTA,CEUTA,87,"15,2","0,0","12,2",23:40,"18,1",11:00,31,"1,7","10,3",01:30,"10,3","1010,8",Varias,"1008,8",04
2017-03-01,9051,MEDINA DE POMAR,BURGOS,580,"7,6","0,0","-1,0",07:20,"16,3",15:40,25,"2,5","13,9",13:10,"6,9","951,9",Varias,"948,5",16
2017-03-01,7275C,YECLA,MURCIA,640,"11,5","0,0","5,0",23:30,"18,0",15:50,29,"3,3","17,2",01:20,"10,5","947,2",10,"944,3",02
2017-03-01,2298,PALACIOS DE LA SIERRA,BURGOS,1080,"6,0","0,0","2,9",06:00,"9,2",15:30,32,"1,9","20,0",14:40,"0,6","897,5",Varias,"894,4",01
2017-03-01,3168D,GUADALAJARA,GUADALAJARA,721,"10,0","0,0","4,1",07:00,"16,0",15:30,22,"2,5","7,8",13:30,"10,6","936,1",10,"933,4",00
2017-03-01,9585,LA MOLINA,GIRONA,1703,"2,3","0,0","-4,7",04:40,"9,3",14:30,18,"1,9","8,6",14:50,"8,3","830,4",22,"825,4",00
2017-03-01,2462,PUERTO DE NAVACERRADA,MADRID,1894,"4,2","0,0","-1,3",06:10,"9,7",15:00,33,"1,9","15,3",00:30,"6,2","813,8",23,"810,5",00
2017-03-01,2630X,PUERTO DE SAN ISIDRO,LEON,1510,"2,4","0,0","-1,6",07:00,"6,5",16:20,23,"5,0","16,4",14:30,,"850,3",Varias,"847,5",Varias
2017-03-01,B278,"PALMA DE MALLORCA, AEROPUERTO",ILLES BALEARS,8,"12,0","0,0","6,1",23:56,"18,0",11:01,21,"3,3","10,3",15:19,"10,3","1021,4",Varias,"1015,8",00
2017-03-01,3298X,SAN PABLO DE LOS MONTES,TOLEDO,917,"9,9","0,0","4,1",02:00,"15,7",15:20,09,"1,4","7,8",14:10,,,,,
2017-03-01,4244X,HERRERA DEL DUQUE,BADAJOZ,447,"10,8","0,0","5,8",23:59,"15,9",16:00,26,"1,4","5,3",00:10,"5,6","969,7",11,"967,4",Varias
2017-03-01,2539,VALLADOLID AEROPUERTO,VALLADOLID,846,"7,3","0,0","1,9",04:05,"12,7",15:00,25,"5,6","11,9",16:10,"2,9","923,2",23,"920,6",04
2017-03-01,7178I,MURCIA,MURCIA,61,"15,6","0,0","9,3",04:50,"22,0",15:20,26,"1,7","6,4",10:20,"10,7","1014,3",10,"1011,2",16
2017-03-01,B434X,PORTOCOLOM  ,ILLES BALEARS,17,"12,8","0,0","9,2",23:59,"16,3",11:00,21,"3,1","8,6",15:50,"7,5","1019,2",21,"1013,2",01
2017-03-01,2444,ÁVILA,AVILA,1130,"7,7","0,0","2,0",07:20,"13,4",14:50,30,"2,5","8,1",00:30,"9,7","892,6",22,"890,2",Varias
2017-03-01,6302A,ABLA,ALMERIA,885,"11,1","0,0","4,6",06:50,"17,6",13:30,08,"2,2","8,1",10:30,,"912,2",Varias,"909,6",16
2017-03-01,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"10,4","0,0","4,6",07:15,"16,3",14:50,29,"2,8","8,9",02:10,"10,2","941,1",11,"938,7",Varias
2017-03-01,2030,SORIA,SORIA,1082,"8,4","0,0","4,1",23:59,"12,6",16:40,30,"3,1","11,4",03:10,"5,0","896,9",11,"893,1",00
2017-03-01,4560Y,ALAJAR,HUELVA,572,"12,8","0,0","6,9",01:30,"18,8",15:30,02,"3,1","12,8",19:40,,"954,4",11,"952,4",15
2017-03-01,1050J,ELGOIBAR,GIPUZKOA,120,"9,6","0,0","2,5",04:30,"16,6",16:20,17,"1,7","14,4",11:00,,"1005,0",24,"1001,8",07
2017-03-01,0149X,MANRESA,BARCELONA,291,"8,4","0,0","0,6",07:00,"16,1",14:50,30,"1,7","7,5",15:40,"8,4","986,4",09,"980,9",00
2017-03-01,8309X,UTIEL,VALENCIA,758,"9,6","0,0","2,8",06:00,"16,5",14:40,29,"3,6","9,4",01:50,"10,6","932,9",22,"930,6",02
2017-03-01,1393,CABO VILAN,A CORUÑA,50,"11,8","21,2","10,4",01:20,"13,2",10:40,22,"11,7","16,7",12:30,,,,,
2017-03-01,1495,VIGO AEROPUERTO,PONTEVEDRA,261,"10,6","1,2","8,9",01:17,"12,3",14:11,99,"4,2","10,8",Varias,,"990,2",Varias,"987,8",04
2017-03-01,1249X,OVIEDO,ASTURIAS,336,"12,8","1,8","6,1",01:00,"19,6",14:30,27,"2,8","10,0",15:40,"9,0","978,5",23,"974,6",14
2017-03-01,5582A,LOJA,GRANADA,594,"12,2","0,1","6,0",07:00,"18,3",14:50,30,"2,5","6,4",16:00,,"951,7",23,"949,0",15
2017-03-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,5","0,0","11,2",07:20,"19,8",11:30,29,"2,8","15,0",00:20,"10,1","1021,1",23,"1017,7",04
2017-03-01,C249I,FUERTEVENTURA AEROPUERTO,LAS PALMAS,25,"19,2","0,0","17,0",04:49,"21,3",14:06,99,"6,9","11,7",Varias,"7,5","1015,9",Varias,"1012,8",06
2017-03-01,3576X,VALENCIA DE ALCÁNTARA,CACERES,445,"9,1","0,0","3,8",07:00,"14,4",14:20,26,"2,2","6,7",17:10,,"969,5",11,"967,5",03
2017-03-01,2870,SALAMANCA,SALAMANCA,775,"10,1","0,0","5,6",03:30,"14,6",13:00,29,"2,2","7,8",11:00,,"932,4",22,"929,9",14
2017-03-01,9201K,JACA,HUESCA,823,"5,5","0,0","-2,5",06:40,"13,5",15:30,03,"1,1","6,1",19:20,,,,,
2017-03-01,1351,ESTACA DE BARES,A CORUÑA,80,"13,2","8,6","10,7",23:59,"15,7",11:00,26,"14,2","22,5",13:40,"3,4","1006,9",24,"1002,8",07
2017-03-01,3266A,PUERTO ALTO DEL LEÓN,MADRID,1532,"5,2",,"0,1",07:50,"10,2",15:50,,,,,,"850,1",23,"846,1",00
2017-03-01,1631E,A POBRA DE TRIVES,OURENSE,840,"9,3","0,0","5,5",03:40,"13,1",14:20,24,"2,5","12,8",16:00,"1,1","923,2",24,"920,7",05
2017-03-01,7012C,CARTAGENA,MURCIA,17,"14,9","0,0","10,6",07:00,"19,2",10:40,16,"1,1","5,8",14:50,,,,,
2017-03-01,1057B,MACHICHACO,BIZKAIA,93,,"0,0",,,,,24,"2,8","13,3",02:40,,,,,
2017-03-01,C229J,PÁJARA,LAS PALMAS,15,"17,6","0,0","13,9",06:20,"21,4",15:20,11,"1,9","9,7",15:50,,"1017,9",00,"1013,9",18
2017-03-01,3338,ROBLEDO DE CHAVELA,MADRID,790,"9,5","0,0","4,3",07:40,"14,7",15:30,88,"1,1","8,9",05:30,,"936,3",10,"933,7",17
2017-03-01,2374X,CARRIÓN DE LOS CONDES,PALENCIA,830,"6,8","0,0","-0,3",05:50,"13,9",15:00,22,"2,8","12,8",14:30,"2,2","925,1",23,"922,5",15
2017-03-01,6332X,CARBONERAS,ALMERIA,16,"15,0","0,0","11,0",07:00,"18,9",13:00,,,,,"10,8","1017,2",Varias,"1014,2",00
2017-03-01,1484C,PONTEVEDRA,PONTEVEDRA,108,"11,6","9,0","10,2",03:00,"13,1",12:50,19,"1,7","7,2",13:30,"0,6","1006,8",22,"1004,4",04
2017-03-01,0252D,ARENYS DE MAR,BARCELONA,74,"11,2","0,0","6,9",05:30,"15,6",11:00,20,"1,4","7,8",16:20,,,,,
2017-03-01,5911A,GRAZALEMA,CADIZ,913,"8,7","0,0","2,3",07:00,"15,1",13:50,10,"1,9","5,0",01:10,,"916,1",22,"914,1",Varias
2017-03-01,1428,SANTIAGO DE COMPOSTELA AEROPUERTO,A CORUÑA,370,"10,5","8,7","8,7",Varias,"12,3",14:34,23,"5,0","12,8",12:07,"0,2","976,2",Varias,"973,6",04
2017-03-01,0201D,BARCELONA,BARCELONA,6,"14,2","0,0","11,2",Varias,"17,3",11:10,21,"3,6","11,1",17:00,,,,,
2017-03-01,9091O,FORONDA-TXOKIZA,ARABA/ALAVA,513,"6,5","0,0","-1,0",07:10,"14,0",16:45,21,"5,0","15,0",11:41,"5,5","959,3",24,"957,4",15
2017-03-01,3365A,TALAVERA DE LA REINA,TOLEDO,372,"9,2","0,0","2,0",07:40,"16,4",15:00,,,,,,"978,2",10,"975,8",16
2017-03-01,5298X,ANDÚJAR,JAEN,202,"12,2","0,0","3,2",07:00,"21,2",16:20,10,"0,8","4,7",10:40,,"997,4",10,"994,1",16
2017-03-01,6000A,MELILLA,MELILLA,52,"14,8","0,0","11,2",22:50,"18,5",10:50,26,"2,5","7,5",00:50,"10,4","1015,1",21,"1012,9",15
2017-03-01,5973,CÁDIZ,CADIZ,2,"15,2","0,0","12,4",08:10,"18,0",13:40,31,"3,6","8,3",15:50,,"1021,3",10,"1018,9",15
2017-03-01,2916A,VITIGUDINO,SALAMANCA,769,"9,0","0,0","5,1",23:59,"12,8",16:20,28,"3,6","10,3",15:00,"2,1","932,0",21,"930,0",Varias
2017-03-01,2150H,"LA PINILLA, ESTACIÓN DE ESQUÍ",SEGOVIA,1860,"2,6","0,0","-1,3",07:50,"6,6",12:40,32,"2,2","14,7",00:40,"6,0","822,7",22,"819,7",Varias
2017-03-01,9771C,LLEIDA,LLEIDA,185,"9,5","0,0","1,6",07:50,"17,4",16:10,30,"1,9","8,3",00:10,"9,2","997,7",10,"992,9",00
2017-03-01,9390,DAROCA,ZARAGOZA,779,"10,8","0,0","3,1",07:00,"18,6",15:32,24,"1,1","7,2",09:00,"9,6","930,0",24,"927,3",00
2017-03-01,2614,ZAMORA,ZAMORA,656,"9,6","0,0","5,8",04:30,"13,4",14:30,22,"1,4","6,7",16:10,"1,9","944,2",Varias,"942,3",03
2017-03-01,1208H,"GIJÓN, PUERTO",ASTURIAS,5,"13,6","2,9","9,3",04:30,"17,8",16:50,,,,,"7,5","1017,6",23,"1013,4",14
2017-03-01,1037Y,ZUMARRAGA,GIPUZKOA,420,"6,8","0,1","0,4",03:20,"13,1",15:40,26,"1,1","9,7",13:20,,"968,7",24,"965,7",15
2017-03-01,4511C,JEREZ DE LOS CABALLEROS,BADAJOZ,381,"12,1","0,0","5,8",04:20,"18,4",15:50,26,"2,2","6,4",16:00,"9,8","978,1",10,"975,4",Varias
2017-03-01,8523X,VINARÒS,CASTELLON,111,"12,4","0,0","7,2",07:00,"17,7",12:30,32,"2,2","9,2",00:40,,,,,
2017-03-01,9001D,REINOSA,CANTABRIA,870,"5,0","0,0","-3,4",06:30,"13,3",15:00,22,"3,3","12,8",12:10,,"917,9",23,"914,8",14
2017-03-01,8096,CUENCA,CUENCA,948,"10,6","0,0","4,2",07:10,"16,9",15:00,30,"1,4","6,4",13:00,"9,3","912,6",23,"910,2",Varias
2017-03-01,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,"15,1","0,0","11,3",03:30,"18,9",09:57,34,"3,6","8,3",06:38,"10,5","1019,1",Varias,"1015,8",00
2017-03-01,1542,PUERTO DE LEITARIEGOS,ASTURIAS,1530,"3,2","0,4","1,0",04:00,"5,3",15:30,16,"2,8","19,2",12:30,"0,0","848,5",Varias,"845,7",04
2017-03-01,1111X,SANTANDER,CANTABRIA,52,"13,2","0,0","9,0",00:00,"17,5",11:30,20,"2,8","8,9",05:00,"10,0","1012,1",23,"1008,1",Varias
2017-03-01,4642E,"HUELVA, RONDA ESTE",HUELVA,19,"14,3","0,0","8,6",06:55,"20,0",14:45,22,"2,5","6,4",17:20,"10,7","1019,9",11,"1017,5",Varias
2017-03-01,2422,VALLADOLID,VALLADOLID,735,"9,5","0,0","4,5",04:50,"14,5",14:50,26,"2,5","10,0",17:10,"4,0","935,6",09,"933,2",04
2017-03-01,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,6","0,0","17,1",00:48,"20,1",12:43,03,"5,6","10,8",06:07,"0,4","1015,1",00,"1012,1",06
2017-03-01,9091R,VITORIA GASTEIZ AEROPUERTO,ARABA/ALAVA,513,"5,8","0,0","-2,8",07:05,"14,3",16:35,21,"5,0","15,0",11:41,"6,0","959,7",Varias,"956,9",15
2017-03-01,4549Y,AYAMONTE,HUELVA,2,"14,7","0,0","9,3",07:10,"20,1",14:00,24,"1,9","6,4",17:20,,"1021,2",10,"1018,7",15
2017-03-01,3130C,SIGÜENZA,GUADALAJARA,1005,"7,8","0,0","0,9",23:59,"14,6",14:50,,,,,"8,9",,,,
2017-03-01,2737E,LAGUNAS DE SOMOZA,LEON,1020,"5,5","0,0","-1,4",06:20,"12,4",13:30,35,"3,3","11,9",14:30,,"903,8",22,"901,1",14
2017-03-01,1210X,CABO PEÑAS,ASTURIAS,100,"13,5",,"10,9",00:10,"16,1",16:40,23,"3,6","14,2",11:30,,,,,
2017-03-01,B954,"IBIZA, AEROPUERTO",ILLES BALEARS,6,"12,6","0,0","7,2",05:41,"18,1",11:44,19,"2,5","7,2",15:57,"10,9","1020,0",Varias,"1015,4",00
2017-03-01,C439J,GÜÍMAR,STA. CRUZ DE TENERIFE,115,"16,9","0,0","13,8",07:40,"20,0",13:40,08,"5,0","9,7",18:30,,"1005,5",00,"1002,2",17
2017-03-01,3469A,CÁCERES,CACERES,394,"9,6","0,0","4,7",07:20,"14,4",15:30,26,"1,4","7,5",00:50,"5,8","976,0",10,"973,8",04
2017-03-01,8050X,JÁVEA/ XÀBIA,ALICANTE,15,"14,5","0,0","9,6",06:50,"19,4",13:20,31,"3,9","12,5",00:10,"10,1","1020,2",Varias,"1015,9",00
2017-03-01,6001,TARIFA,CADIZ,32,"15,8","0,0","11,2",23:30,"20,3",14:30,32,"1,9","4,7",08:20,,,,,
2017-03-01,9263D,PAMPLONA AEROPUERTO,NAVARRA,459,"7,8","0,0","-0,2",03:36,"15,9",15:01,21,"2,8","8,3",15:14,"8,1","966,8",Varias,"964,0",16
2017-03-01,3044X,CAÑIZARES,CUENCA,940,"10,2","0,0","2,8",23:59,"17,7",14:40,,,,,,"914,8",12,"908,9",00
2017-03-01,3195,"MADRID, RETIRO",MADRID,667,"10,6","0,0","5,2",06:50,"16,0",16:10,26,"1,1","6,9",00:00,,"944,2",11,"940,5",00
2017-03-01,B893,"MENORCA, AEROPUERTO",ILLES BALEARS,91,"12,4","0,0","8,5",04:24,"16,4",12:17,18,"3,6","8,6",13:10,"7,3","1011,3",Varias,"1006,4",01
2017-03-01,9573X,ALCAÑIZ,TERUEL,334,"9,2","0,0","1,6",07:00,"16,8",15:00,34,"0,8","5,8",13:50,,,,,
2017-03-01,8416,VALENCIA,VALENCIA,11,"15,8","0,0","10,3",,"21,4",,,,,,"4,8",,,,
2017-03-01,7119B,CARAVACA DE LA CRUZ,MURCIA,643,"11,8","0,0","4,8",07:00,"18,7",13:30,26,"2,2","6,1",07:00,"7,5","946,8",10,"943,9",15
2017-03-01,0255B,SANTA SUSANNA,BARCELONA,40,"9,4","0,0","4,2",05:00,"14,5",13:00,22,"2,2","9,7",15:20,,,,,
2017-03-01,5612B,LA RODA DE ANDALUCÍA,SEVILLA,410,"11,8","0,0","3,2",07:00,"20,4",15:30,32,"2,2","5,8",13:20,,"972,4",10,"970,1",Varias
2017-03-02,4358X,DON BENITO,BADAJOZ,273,"12,2","0,0","4,1",07:10,"20,2",15:10,05,"1,4","6,1",17:40,"10,0","989,1",00,"981,8",24
2017-03-02,4220X,PUEBLA DE DON RODRIGO,CIUDAD REAL,485,"11,2","0,0","2,1",06:10,"20,2",15:40,19,"0,8","4,2",16:00,,,,,
2017-03-02,C447A,TENERIFE NORTE AEROPUERTO,STA. CRUZ DE TENERIFE,632,"13,4","1,6","11,4",22:30,"15,3",12:09,32,"8,9","19,7",23:57,"2,3","948,0",Varias,"944,1",15
2017-03-02,9698U,TALARN,LLEIDA,807,"10,2","0,0","2,6",06:00,"17,9",15:00,17,"1,7","7,8",14:40,"8,8","926,8",10,"923,4",Varias
2017-03-02,4410X,MÉRIDA,BADAJOZ,228,"12,0","0,0","3,0",04:30,"21,0",14:30,13,"0,6","4,7",11:40,,,,,
2017-03-02,1331A,CASTROPOL,ASTURIAS,40,"14,0","0,2","10,6",05:00,"17,5",15:10,22,"3,1","10,3",00:20,,,,,
2017-03-02,1690A,OURENSE,OURENSE,143,"13,8","1,6","11,1",Varias,"16,4",15:10,21,"1,9","10,0",15:00,"0,3","1002,0",00,"992,1",24
2017-03-02,0002I,VANDELLÒS  ,TARRAGONA,32,"12,0","0,0","7,9",05:30,"16,2",12:10,10,"0,3","3,9",11:00,,,,,
2017-03-02,8489X,VILLAFRANCA DEL CID/VILLAFRANCA,CASTELLON,1131,"8,6","0,0","2,1",05:30,"15,1",12:40,10,"3,1","7,8",13:40,"10,1","891,9",10,"888,4",24
2017-03-02,8025,ALICANTE/ALACANT,ALICANTE,81,"15,2","0,0","9,1",06:30,"21,3",12:20,12,"1,7","5,8",13:00,"10,8","1011,0",00,"1007,7",24
2017-03-02,C449C,STA.CRUZ DE TENERIFE,STA. CRUZ DE TENERIFE,35,"19,2","0,0","15,2",04:50,"23,2",12:30,31,"4,7","18,3",23:50,"10,0","1014,3",23,"1010,1",16
2017-03-02,9784P,BIELSA,HUESCA,990,"8,9","0,0","-0,5",06:30,"18,3",13:50,17,"2,2","8,1",12:00,,"906,3",08,"902,6",17
2017-03-02,2331,BURGOS AEROPUERTO,BURGOS,891,"7,9","0,0","2,7",23:50,"13,1",15:00,21,"3,9","8,6",11:20,"6,1","917,2",00,"910,1",24
2017-03-02,9434,ZARAGOZA AEROPUERTO,ZARAGOZA,249,"12,8","0,0","5,5",07:10,"20,1",15:20,10,"1,7","5,8",16:50,"10,0","990,4",09,"984,5",24
2017-03-02,1109,SANTANDER AEROPUERTO,CANTABRIA,3,"13,2","0,0","9,5",03:30,"17,0",14:30,21,"2,5","13,9",22:49,"4,4","1018,9",00,"1008,3",24
2017-03-02,1212E,ASTURIAS AEROPUERTO,ASTURIAS,127,"14,0","0,2","10,7",Varias,"17,2",13:11,29,"1,1","6,7",09:05,"2,7","1003,1",Varias,"993,1",24
2017-03-02,9394X,CALATAYUD,ZARAGOZA,600,"11,9","0,0","3,7",07:00,"20,1",17:10,27,"1,1","6,1",10:50,,"952,8",09,"946,6",24
2017-03-02,3094B,TARANCÓN,CUENCA,808,"12,2","0,0","5,4",05:00,"19,0",15:50,22,"1,7","6,9",13:50,"8,3","926,3",10,"920,6",24
2017-03-02,1059X,PUNTA GALEA,BIZKAIA,90,"12,4","0,0","7,8",07:00,"17,0",17:00,17,"1,7","6,9",23:10,,"1009,7",00,"999,7",24
2017-03-02,1207U,"GIJÓN, CAMPUS",ASTURIAS,26,"13,6","0,4","8,8",23:59,"18,3",14:00,02,"1,9","6,1",12:40,"4,9","1015,0",00,"1004,9",24
2017-03-02,6367B,HUERCAL OVERA,ALMERIA,300,"13,2","0,0","5,8",06:20,"20,6",11:00,22,"1,1","6,4",13:20,,"986,0",00,"982,0",Varias
2017-03-02,7228,"ALCANTARILLA, BASE AÉREA",MURCIA,75,"15,0","0,0","5,7",06:20,"24,4",13:50,16,"2,2","9,2",15:41,"9,0","1012,8",Varias,"1007,9",16
2017-03-02,7002Y,ÁGUILAS,MURCIA,26,"14,0","0,0","9,8",05:20,"18,2",13:00,19,"1,4","6,1",12:50,"10,8","1017,4",09,"1013,6",24
2017-03-02,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,32,"19,3","0,0","16,8",07:00,"21,8",13:20,99,"7,5","16,1",Varias,,"1012,9",Varias,"1008,5",16
2017-03-02,3191E,COLMENAR VIEJO,MADRID,1004,"9,2","0,0","5,0",05:30,"13,5",15:50,09,"2,2","7,8",09:00,"9,7","905,8",Varias,"900,4",24
2017-03-02,0016A,REUS AEROPUERTO,TARRAGONA,71,"11,4","0,0","5,1",04:57,"17,7",13:00,16,"1,1","6,1",13:47,"9,6","1011,6",Varias,"1008,6",Varias
2017-03-02,8058X,OLIVA,VALENCIA,5,"12,0","0,0","7,0",05:20,"17,0",14:20,36,"0,8","5,6",21:50,,,,,
2017-03-02,0367,GIRONA AEROPUERTO,GIRONA,143,"11,0","0,0","2,2",05:17,"19,8",12:51,99,"1,7","6,7",Varias,,"1004,3",Varias,"1001,0",24
2017-03-02,7247X,PINOSO ,ALICANTE,575,"12,0","0,0","1,7",05:40,"22,3",14:20,15,"1,4","6,9",17:00,,,,,
2017-03-02,3200,GETAFE,MADRID,620,"10,0","0,0","3,2",06:45,"16,8",15:45,21,"0,8","5,6",16:10,"6,1","949,0",11,"942,5",24
2017-03-02,4103X,TOMELLOSO,CIUDAD REAL,662,"10,5","0,0","0,9",06:50,"20,1",16:00,26,"1,4","4,7",15:20,"10,3","944,5",09,"938,7",24
2017-03-02,3175,TORREJÓN DE ARDOZ,MADRID,607,"9,2","0,0","1,8",06:40,"16,7",16:00,20,"1,4","6,7",14:50,"6,7","949,9",10,"943,4",24
2017-03-02,3129,MADRID AEROPUERTO,MADRID,609,"9,4","0,0","2,5",05:17,"16,3",15:22,21,"1,1","8,9",14:05,"6,1","953,3",Varias,"946,7",24
2017-03-02,4067,MADRIDEJOS,TOLEDO,690,"9,8","0,0","0,9",07:30,"18,8",15:50,12,"1,7","8,3",11:00,"10,8","940,1",Varias,"934,5",24
2017-03-02,C689E,MASPALOMAS,LAS PALMAS,6,"18,1","0,0","14,6",06:20,"21,6",17:50,22,"2,5","6,7",12:40,,,,,
2017-03-02,1014A,SAN SEBASTIÁN AEROPUERTO,GIPUZKOA,4,"13,0","0,0","8,6",06:24,"17,5",14:05,99,"1,4","5,0",12:27,"7,1","1019,1",01,"1008,8",24
2017-03-02,7031X,SAN JAVIER AEROPUERTO,MURCIA,4,"13,6","0,0","7,1",04:20,"20,1",14:13,16,"3,1","7,2",14:23,"11,0","1020,8",Varias,"1016,9",16
2017-03-02,7209,LORCA,MURCIA,312,"13,3","0,0","4,7",07:00,"21,9",14:00,24,"0,8","7,2",16:30,,,,,
2017-03-02,3519X,PLASENCIA,CACERES,415,"12,5","0,0","6,2",06:30,"18,8",17:20,09,"0,8","4,4",10:40,,,,,
2017-03-02,2755X,BENAVENTE,ZAMORA,715,"7,8","0,0","1,8",06:00,"13,7",15:30,99,"1,9","8,3",15:30,"1,8","937,0",00,"929,3",24
2017-03-02,8175,ALBACETE BASE AÉREA,ALBACETE,702,"10,4","0,0","1,6",06:00,"19,2",14:50,15,"1,7","6,7",23:57,"11,1","939,8",08,"934,6",24
2017-03-02,9244X,SOS DEL REY CATÓLICO,ZARAGOZA,626,"11,6","0,0","5,0",06:50,"18,3",15:00,16,"1,7","12,5",23:50,,,,,
2017-03-02,6277B,ADRA,ALMERIA,8,"15,2",,"11,6",07:00,"18,8",12:00,88,"1,1","3,6",12:30,,"1022,6",00,"1016,7",16
2017-03-02,9170,LOGROÑO AEROPUERTO,LA RIOJA,353,"10,5","0,0","2,8",05:50,"18,2",15:07,99,"0,8","5,8",Varias,"9,8","977,7",Varias,"970,0",24
2017-03-02,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,"18,8","0,2","17,3",05:30,"20,3",13:50,33,"3,3","12,5",20:10,,"1010,8",24,"1006,4",16
2017-03-02,9111,BELORADO,BURGOS,820,"10,1","0,0","4,8",23:59,"15,4",14:00,26,"2,5","8,9",02:20,,,,,
2017-03-02,7031,SAN JAVIER AEROPUERTO,MURCIA,4,"12,8","0,0","6,5",,"19,0",,,,,,,,,,
2017-03-02,5181D,ARROYO DEL OJANCO,JAEN,580,"13,0","0,0","4,5",06:40,"21,5",16:20,99,"0,6","4,7",Varias,,"946,0",11,"940,9",24
2017-03-02,B691Y,SA POBLA,ILLES BALEARS,40,"13,4","0,0","5,4",06:40,"21,5",13:30,21,"1,7","6,4",14:20,"10,7","1017,1",08,"1014,0",Varias
2017-03-02,1159,SAN VICENTE DE LA BARQUERA,CANTABRIA,40,"11,9","0,0","8,7",04:00,"15,1",12:50,08,"2,2","5,3",11:30,,"1014,1",01,"1003,4",24
2017-03-02,3260B,TOLEDO,TOLEDO,515,"12,4","0,0","5,5",07:00,"19,4",14:40,12,"1,4","5,6",12:10,"10,9","960,6",10,"954,0",24
2017-03-02,1249I,OVIEDO,ASTURIAS,336,"12,8",Ip,"9,4",09:00,"16,2",13:40,04,"1,4","7,8",15:30,"3,8","977,8",00,"969,2",24
2017-03-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"9,2","0,0","2,3",07:00,"16,1",16:10,,,,,,,,,
2017-03-02,1283U,CABO BUSTO,ASTURIAS,60,"13,3","0,2","11,3",23:59,"15,3",10:50,27,"3,3","8,6",09:40,"2,4","1010,4",02,"1000,5",24
2017-03-02,C430E,IZAÑA,STA. CRUZ DE TENERIFE,2371,"9,6","0,0","4,7",22:20,"14,5",15:40,18,"7,2","16,7",Varias,"11,3","768,7",00,"766,6",17
2017-03-02,1083L,CASTRO URDIALES,CANTABRIA,45,"13,2","0,0","9,9",04:50,"16,5",23:10,24,"0,8","14,7",23:59,,,,,
2017-03-02,2117D,ARANDA DE DUERO,BURGOS,790,"8,6","0,0","0,1",07:00,"17,0",15:00,26,"1,1","5,6",15:30,"7,1","929,4",Varias,"922,4",24
2017-03-02,5514,GRANADA BASE AÉREA,GRANADA,687,"12,0","0,0","3,0",06:15,"21,0",15:20,,,,,"9,8","940,8",00,"936,6",Varias
2017-03-02,B248,"SIERRA DE ALFABIA, BUNYOLA",ILLES BALEARS,1030,"9,6","0,0","6,0",02:00,"13,2",12:40,19,"2,8","8,3",21:30,,,,,
2017-03-02,2491C,"LA COVATILLA, ESTACIÓN DE ESQUÍ",SALAMANCA,1960,"5,1","0,0","1,4",04:50,"8,8",14:10,20,"5,6","16,4",21:50,"0,0","805,1",Varias,"799,0",24
2017-03-02,2661B,LEÓN AEROPUERTO,LEON,912,"6,4","0,2","4,5",08:41,"8,4",15:28,99,"1,1","4,7",Varias,"0,1","914,3",00,"907,0",24
2017-03-02,5860E,"MOGUER, EL ARENOSILLO",HUELVA,41,"13,2","0,0","8,5",06:00,"17,8",14:40,99,"1,9","5,3",08:30,,,,,
2017-03-02,2465,SEGOVIA,SEGOVIA,1005,"10,6","0,0","3,8",06:50,"17,3",15:10,22,"1,9","7,8",16:50,"10,2","905,9",00,"898,5",24
